2023-05-18T14:59:20.007492,9.550353,0.20279172,1.6516458,-0.072540246,-0.030848695,0.01740966,0.0,0.0,0.0
2023-05-18T14:59:21.625920,9.664611,0.05623133,1.8801605,-0.14065172,0.13912456,0.081855945,0.0018956363815595244,0.0015524975488717973,-0.004986155479808739
2023-05-18T14:59:21.893658,9.549157,-0.014356935,1.7282162,-0.08155051,0.025198191,-0.02031127,-0.0009737834670190547,0.002300525381478388,-0.007913473438768203
2023-05-18T14:59:22.136945,9.775877,0.083748795,1.7964116,-0.13133603,0.020005837,0.0027488936,-0.0014779784314531202,-0.00047956815514574617,-0.0061448694728564405
2023-05-18T14:59:22.568366,9.927223,0.15613168,1.875973,-0.18448131,0.14614952,0.12904528,-0.0020009003485797323,-0.003068650570995438,-0.005285039486304151
2023-05-18T14:59:22.832444,9.5557375,-0.10348958,1.3399807,-0.046883907,0.124005646,0.029321533,-0.00206947978954339,-0.001163318396624578,-0.006711042620018455
2023-05-18T14:59:23.159930,10.131809,-0.08554341,1.494916,0.13164146,-0.160963,-0.059406646,-0.0037460836476973045,-0.00022538049899221383,-0.007517290610070284
2023-05-18T14:59:23.569167,9.890733,0.27098715,2.1888344,0.106595986,-0.060170226,0.05879578,-0.0034949359163799244,0.001386115069370494,-0.008394277632584799
2023-05-18T14:59:23.991455,9.582058,0.086141616,1.3639089,-0.11377365,-0.02611449,-0.02443461,-0.003671463860007508,0.0026596533505915815,-0.009454937854145367
2023-05-18T14:59:24.424160,9.783055,0.0035892338,1.9004993,-0.037110064,-0.030543262,-0.024281893,-0.003966996688874811,0.0018434037665470513,-0.010696829464624542
2023-05-18T14:59:24.752964,9.575478,-0.111266255,1.8723837,0.013744468,-0.0070249503,-0.043829583,-0.004382124452668842,0.0007636327927251954,-0.009928209742965977
2023-05-18T14:59:25.081046,9.786645,-0.106480606,1.2831511,0.063682705,-0.014202617,-0.026572637,-0.004211685291478228,4.631107561543725e-05,-0.008879358019298067
2023-05-18T14:59:25.271173,9.855438,0.15254244,1.4955142,0.095294975,-0.01038471,-0.0033597588,-0.0033256560431393113,-0.0006493231222399828,-0.008494245370293026
2023-05-18T14:59:25.584337,9.5252285,0.3182454,1.8239291,-0.009773844,0.044898596,0.1207986,-0.002999179313417453,-0.001433308362136568,-0.009210741601555066
2023-05-18T14:59:25.815460,9.199206,0.5802595,1.835295,-0.14248432,0.07467828,0.11453723,-0.0036865187028249434,-0.0006766931349273193,-0.009411145604586063
2023-05-18T14:59:26.127344,10.143175,0.49232325,1.8526429,-0.14920384,-0.00076358154,0.04016439,-0.00295103942399928,-0.0012419052445850765,-0.009093527320388643
2023-05-18T14:59:26.331133,10.211968,0.587438,1.5367904,0.027183503,-0.015577064,-0.029168816,-0.0036456643175055755,-0.0007081280012489623,-0.009393535473652735
2023-05-18T14:59:26.592163,9.279964,-0.2536392,1.9716859,-0.21029036,0.029321533,-0.065973446,-0.0032607027547361,-0.0005368782207526235,-0.01016292716100921
2023-05-18T14:59:26.788092,9.638887,-0.12143575,1.7222341,0.027488936,-0.04596761,-0.06811147,-0.0032441987594415754,-0.001274620125132938,-0.009775728518817634
2023-05-18T14:59:26.994492,9.311669,0.23090738,1.1706885,-0.076816306,0.23564127,0.10842858,-0.0029063274812267544,-0.0016479430576357575,-0.010389268210332411
2023-05-18T14:59:27.142970,9.716056,-0.20937198,1.3052847,-0.007330383,-0.120493166,0.012217305,-0.0027423239166309305,-0.0012679625356243648,-0.01102380153682574
2023-05-18T14:59:27.550733,9.54796,-0.10707881,2.3862424,0.15317446,0.054519724,-0.039858956,-0.0024316338704741974,-0.0015033394357390289,-0.010412913175555078
2023-05-18T14:59:27.706342,9.410972,0.07178468,1.7970098,0.082161374,-0.040927973,0.023365596,-0.0022635811129695137,-0.0011693793625052224,-0.01099820370724582
2023-05-18T14:59:28.027936,9.340384,0.24227329,1.1383854,-0.09682214,0.13454308,0.064599,-0.0021085914485725857,-0.0008281956516851667,-0.011549580694499573
2023-05-18T14:59:28.217252,9.564112,0.34037903,1.477568,0.051618114,-0.2003638,-0.064446285,-0.002577147976340225,-0.0004906444230559194,-0.011827973755975104
2023-05-18T14:59:28.514224,9.961321,0.12203395,1.8340986,-0.00870483,-0.25305092,-0.17547104,-0.003028330952131637,-0.00016554992647981552,-0.012096052489522594
2023-05-18T14:59:28.731461,9.635299,0.05383851,1.8311075,-0.057421334,0.06658431,0.07803804,-0.0029224998446920644,0.00014321980632448574,-0.012593821002281652
2023-05-18T14:59:29.039101,9.413364,0.1698904,1.2059826,0.17180584,-0.012370021,0.077121735,-0.0030225789708475193,-0.00016081460993173165,-0.01211647947245104
2023-05-18T14:59:29.321524,10.163514,-0.22073789,1.5547365,0.3119994,-0.065209866,0.14309518,-0.002905292105370062,5.392747571286344e-05,-0.012615251316936055
2023-05-18T14:59:29.666665,9.2177515,0.19262223,1.5343975,-0.037873644,0.23839016,0.04642576,-0.003151559559339755,0.00014128327614783357,-0.012145377232479998
2023-05-18T14:59:29.793290,9.355338,0.27218357,1.2693924,-0.053603426,0.066737026,-0.01817324,-0.0026963957282660008,6.724128558376085e-05,-0.012387579146772501
2023-05-18T14:59:30.074230,9.561719,0.3475575,1.2053844,-0.27488935,0.054367006,0.06918049,-0.002317165250673073,-0.00016421829290098826,-0.012147342302738992
2023-05-18T14:59:30.235327,9.787243,0.232702,1.6205392,-0.21319197,0.10720685,-0.0720821,-0.002195420879255854,-0.0001447892507206302,-0.012621877575515429
2023-05-18T14:59:30.545755,9.25484,0.42831525,1.7653049,0.17715092,0.08979719,0.100334615,-0.0022841311013110876,-0.000285227862247942,-0.012175594177672182
2023-05-18T14:59:30.808822,9.60479,0.28414768,1.7198412,0.657291,-0.041233405,0.09239337,-0.0023695027000690725,-0.00045433752114227297,-0.011753162454523026
2023-05-18T14:59:31.029860,9.54497,0.011365907,1.5678971,0.88789266,-0.15317446,0.047647487,-0.002463725637827808,-0.0005864698628856758,-0.011332939222935906
2023-05-18T14:59:31.315672,9.434899,-0.034097724,2.210968,0.8752172,-0.08750644,0.13057245,-0.002554298648320293,-0.0007361708821256076,-0.010930672896615494
2023-05-18T14:59:31.505851,9.4941225,0.17347965,2.3001008,0.8978192,-0.03023783,0.18417588,-0.0026373074015652153,-0.0008598883039544285,-0.010530119855589376
2023-05-18T14:59:31.800152,9.447462,0.25543383,2.0021944,0.766025,0.0421497,0.084146686,-0.002722493209978183,-0.0010433070974727424,-0.010165817825527204
2023-05-18T14:59:32.101655,9.68136,-0.047856454,2.1888344,0.39538252,0.019242255,0.13103059,-0.0027980257535686172,-0.0011811738482973184,-0.009790883858349456
2023-05-18T14:59:32.217968,9.622736,-0.046660043,2.1690936,0.3287982,-0.016493361,0.122478485,-0.0029209005905029314,-0.0013259825684618651,-0.009442450933326237
2023-05-18T14:59:32.467739,9.640084,-0.1585245,2.1062822,0.26236662,-0.08368854,0.00290161,-0.0030436567233162737,-0.0014279251826543671,-0.00908922473305795
